fips,pm25_2000,pm25_2001,pm25_2002,pm25_2003,pm25_2004,pm25_2005,pm25_2006,pm25_2007,pm25_2008,pm25_2009,pm25_2010,pm25_2011,pm25_2012,pm25_2013,pm25_2014,pm25_2015,pm25_2016,pm25_2017,pm25_2018
31175,6.095465839,5.315776398,5.164409938,5.664099379,4.820248447,5.213478261,4.516645963,5.668695652,5.565590062,4.899627329,5.220248447,4.917018634,5.940621118,4.367391304,3.824534161,3.904968944,3.103602484,4.011614907,4.769130435
31179,7.03344,6.67296,6.6424,7.41144,6.60296,7.7004,6.31568,8.06296,6.00632,6.7604,8.28728,7.40832,7.16624,7.11344,6.53736,6.18744,5.19288,6.2468,6.28792
32005,5.24160804,5.079798995,4.437386935,4.127487437,4.616984925,4.559246231,4.731256281,5.755929648,6.002964824,4.712663317,4.197286432,5.159899497,4.774723618,7.085979899,3.851809045,4.157939698,3.536482412,5.133065327,7.185728643
32007,4.134040286,4.1018931,3.525082536,3.326726984,3.331973756,3.41920891,3.300137908,4.188819006,3.955019015,3.246932592,3.122230348,3.424278073,4.213548414,4.032241214,2.819006227,3.803967989,2.668941452,3.855867358,4.567516403
32011,4.221162262,4.37506564,3.546219149,3.410274812,3.375765797,3.425634518,3.29208822,4.267976545,4.205189918,3.334526518,3.274899352,3.657727989,3.98457903,4.368002801,3.161622615,4.000017504,3.068300368,3.604069666,4.263206722
32033,3.807573114,4.641600199,3.403747092,3.430641409,3.351059322,3.47915005,3.275934696,4.242601363,3.945534231,3.339149219,3.351732303,3.410559987,3.670704553,4.052612994,2.986303589,3.36429877,2.609434197,2.927147723,3.261876869
32510,5.45704388,5.316166282,4.69630485,4.294226328,4.687990762,4.68221709,4.761431871,5.863741339,6.13256351,4.879907621,4.272979215,5.25034642,4.793071594,8.382909931,4.143187067,4.032332564,3.407159353,4.736720554,6.387759815
33003,5.436856745,6.374930459,6.157649513,6.804311544,6.098226704,5.978824757,5.249095967,5.669506259,5.248817803,4.562899861,4.414777469,5.184179416,4.180876217,4.54930459,4.433553547,4.159561892,3.157684284,4.190855355,3.69593185
33011,7.695565149,8.582064364,7.993249608,8.298626374,7.197645212,7.254395604,6.389795918,7.941679749,7.267307692,6.094583987,5.55066719,6.392503925,5.318877551,5.866051805,5.881161695,5.566797488,4.000039246,4.632927786,4.890070644
34009,13.99896641,13.12984496,12.45607235,12.55555556,12.30490956,13.12790698,11.79302326,11.93113695,11.74095607,9.852325581,10.5,9.397803618,8.998320413,8.490697674,8.513307494,8.589534884,8.043540052,7.633074935,7.226485788
34025,14.27728636,14.29392804,13.05869565,13.40449775,12.08050975,13.09857571,11.24835082,11.60989505,10.94902549,8.783208396,8.844527736,8.883508246,8.08065967,8.082833583,8.299475262,7.942653673,8.095127436,7.044677661,7.163718141
34027,13.27697517,13.11888638,11.90647103,12.10880361,10.84025583,12.06124906,10.21489842,11.27780286,9.937547028,8.319638826,7.620090293,7.940255831,7.093604214,7.68096313,7.262076749,7.357411588,6.461851016,6.472610986,6.471106095
34035,14.39641577,14.68685783,13.20035842,13.49462366,12.14528076,13.39605735,11.14623656,11.93655914,11.11111111,8.926164875,8.799044205,9.174313023,8.302508961,8.299641577,8.521266428,8.229749104,8.622939068,8.010872162,7.736200717
35027,4.564749263,4.489937725,4.288905277,4.0046706,3.155670272,3.714118322,3.672418879,3.935521141,4.299909866,3.501606031,3.341781383,4.456063586,3.41405277,3.70743199,3.406784661,3.062356604,2.922861357,3.079318256,2.932079646
35043,4.50584117,4.490752351,3.705464995,3.897763845,3.272810867,3.481191223,3.198662487,3.576677116,3.367314525,3.027857889,3.059174504,4.048662487,3.119174504,3.600062696,2.341724138,2.451201672,2.173134796,2.235559039,2.447471264
35055,4.237201247,4.776619328,3.853723589,3.935833045,3.296293731,3.459819882,3.276723242,3.723259439,3.694059577,3.382005542,3.386248701,4.158399723,3.244631105,3.79454451,2.802892276,2.338534811,2.18555594,2.657343263,3.412556287
35059,5.11659345,4.866673323,5.3454373,4.512629792,3.573232827,4.320656949,4.209724441,5.158726038,4.956589457,4.320157748,3.823901757,5.179442891,4.374600639,4.148642173,3.854153355,3.45086861,3.551347843,4.481469649,4.821026358
36003,8.79202601,8.533059548,8.842299795,8.32522245,7.686858316,8.542094456,6.642539357,7.420876112,6.937748118,5.574503765,5.496372348,5.836413415,5.299315537,6.058213552,6.035284052,5.315331964,4.467145791,5.627926078,5.859514031
36007,9.84131618,9.804651163,9.391241959,10.37382484,8.339831766,9.376694706,8.065809005,8.688718456,7.611627907,6.765413162,6.492973775,6.727115289,6.379465611,6.944087086,6.537704107,6.645571499,5.149529936,5.836368135,5.845027214
36009,8.903712672,8.829513048,9.287624428,8.278019909,7.604546677,8.696475652,7.090879742,7.388458434,7.187543718,5.923728814,5.718617164,5.81086898,5.235969868,6.084584342,5.93322572,5.571347861,4.489965026,5.968792037,5.977966102
36011,8.822923588,9.535215947,9.109776934,9.658898908,8.38481253,9.569909824,7.476696725,8.002942572,7.621499763,6.489938301,6.753251068,6.926720456,6.68709065,6.515899383,6.822543901,6.694019934,5.14437589,6.400142383,6.887517798
36013,9.500098361,9.745344262,10.11180328,8.960393443,8.543836066,9.862590164,7.832065574,8.368032787,7.925606557,6.656098361,6.576163934,6.372196721,5.684754098,6.51104918,6.478098361,6.17304918,5.100622951,6.481967213,6.569147541
36015,9.837532134,9.716023993,9.689545844,9.928791774,8.589888603,9.432990574,8.057326478,8.470865467,8.1,6.666923736,6.680548415,6.929991431,6.63496144,7.217137961,6.762553556,6.898714653,5.471808055,6.061696658,5.32596401
36019,5.171428571,5.830851064,6.905653495,7.516656535,6.258571429,7.706352584,5.604194529,5.707537994,5.767386018,5.056778116,5.142735562,5.712401216,4.975379939,5.330121581,5.013525836,4.912857143,4.069148936,5.295744681,4.89231003
36029,9.789058355,10.17122016,10.73604111,9.686538462,8.857824934,10.47609416,8.409615385,9.201094164,8.863229443,6.991677719,7.296518568,7.108156499,6.647281167,7.148574271,7.582559682,7.431233422,5.810212202,6.995324934,7.402751989
36033,4.850983541,5.682356483,6.16651947,6.684223204,5.399096748,6.843476515,5.246306704,5.119570454,5.236491369,4.62611401,4.71296668,4.745543958,4.345503814,4.542814131,4.164411883,4.179947812,3.401665998,4.806724207,4.586651947
36043,7.106912992,7.487318236,7.61363528,8.027556615,6.627985697,7.248700834,6.177544696,6.668081049,6.331752086,5.329129917,5.386269368,5.395137068,5.125435042,5.037425507,5.031442193,4.764171633,3.675637664,4.940023838,5.178760429
36051,8.996835788,9.318112384,9.764920895,9.327277687,8.227986907,9.7599018,7.545935625,8.038843426,7.85766503,6.359738134,6.503436989,6.809165303,6.413857065,6.879323513,7.119967267,6.8533006,5.184015276,6.524931806,6.484288052
36055,8.850335917,9.829715762,9.948010336,9.735400517,8.746356589,10.26108527,7.991886305,8.261757106,8.251679587,6.843514212,7.093333333,7.427080103,7.05881137,7.322997416,7.62630491,7.488682171,5.873126615,6.970956072,7.671731266
36057,9.255862069,9.088189655,9.347241379,10.21224138,8.986551724,9.215862069,7.826551724,8.627844828,7.976810345,6.723965517,6.676034483,7.129310345,6.29637931,6.168275862,6.478965517,6.21137931,4.592155172,5.231810345,5.725862069
36059,14.5566168,14.29482163,13.12243959,13.07986191,12.28089758,13.39332566,11.88872267,12.24269275,11.30483314,9.89447641,9.363521289,9.864326812,8.452243959,8.478135788,8.302761795,8.391944764,7.567433832,6.80552359,7.136248562
36065,8.740876317,8.773876872,8.692956184,9.387271215,8.149667221,8.81014975,7.294425957,7.684775374,7.409484193,6.303632834,6.415335552,6.590793123,6.333971159,5.954658902,6.061009429,5.974681087,4.582473655,5.528868552,5.989046034
36071,12.86699529,13.31144449,11.62246035,12.28735534,10.43986284,11.24552079,9.657436777,10.51444492,9.250064295,7.887955422,7.265923703,7.839905701,6.774024861,7.433219031,7.073167595,7.167381054,5.815259323,6.293013288,6.171495928
36077,9.177192374,8.834627383,8.055805893,9.267001733,7.495147314,7.634003466,6.997954939,7.644679376,6.981767764,5.753102253,5.765511265,5.851195841,5.425060659,5.786897747,5.69220104,5.447521664,3.986377816,4.953206239,4.973171577
36089,5.916787615,6.73701016,7.092948718,7.819279149,6.383756652,7.88490566,6.160897436,6.148730044,6.369557329,5.586719884,5.578616352,5.65549105,5.327552008,5.238485728,5.299177552,5.085292695,4.129450895,4.947278665,5.131785196
36093,9.434621849,9.552268908,9.400840336,10.04252101,8.98,9.46487395,7.830420168,8.701680672,7.941848739,6.861344538,6.694621849,7.359495798,6.37512605,6.368235294,6.479327731,6.317815126,4.662184874,5.468907563,5.871932773
36099,9.212952899,10.00126812,9.601721014,10.06349638,9.117210145,10.24646739,8.132336957,8.477626812,8.192844203,6.988224638,7.100271739,7.51865942,7.161413043,7.157155797,7.597373188,7.134057971,5.732065217,6.304800725,6.776539855
36105,10.26195769,10.8501972,8.864503406,9.867049122,8.377984941,8.952742919,7.73449265,8.468841879,7.480566511,6.587414844,6.220688419,6.383219792,5.971853711,6.651703119,6.035066332,5.857368232,4.573503048,5.394012191,4.905521692
36123,8.816322702,9.142776735,8.931801126,9.272326454,8.16782364,9.196998124,7.378330206,7.791463415,7.639868668,6.218855535,6.380018762,6.711913696,6.287242026,6.671669794,6.845121951,6.60750469,5.073358349,5.982833021,5.916228893
37003,14.53343109,12.66363636,11.6127566,11.83548387,12.65938416,12.84560117,12.69794721,12.85366569,10.75953079,8.619941349,9.3728739,8.705131965,8.307184751,7.436803519,7.758944282,6.585190616,6.832991202,5.991202346,5.63914956
37011,9.576682316,9.607668232,9.120187793,8.217214397,9.791549296,10.48544601,9.653364632,9.225665102,7.6,5.556964006,7.252895149,6.071205008,5.694366197,4.83599374,5.159467919,4.279186228,4.367449139,4.858215962,4.412363067
37013,11.84619541,10.77014858,10.21467807,10.01170644,11.22931112,11.16524088,11.0758217,10.34056731,10.46771724,8.2809095,8.691985592,8.520621342,7.842548402,6.934533994,7.548806844,6.395407474,6.24101756,6.40094552,6.160918505
37019,12.79836211,11.31969898,10.21013723,10.17525454,11.81726428,12.49902612,11.9147853,11.77525454,10.97552014,8.872421425,9.210801239,8.846746348,8.512129261,7.4124834,8.049889332,6.891190792,7.24417884,7.279061532,6.740681718
37029,12.63632075,11.01116352,11.21289308,10.03380503,11.08034591,11.40393082,11.48097484,10.85974843,10.95801887,8.068553459,9.111792453,8.310062893,7.812106918,6.832861635,7.721069182,6.819496855,6.452830189,6.820754717,6.135220126
37033,13.37933513,12.70763702,12.14788859,11.7393531,12.43180593,12.74222821,12.60197664,12.4853549,11.19460916,8.639982031,9.730548068,8.906828392,8.454267745,7.611590296,7.988769093,7.409254268,6.687601078,6.22884097,5.874483378
37039,11.76893367,11.26641478,10.38077246,10.07464316,10.72342569,11.03291352,10.82006717,10.20025189,8.768094039,7.532997481,8.526868178,8.982535684,7.628799328,6.921074727,6.518555835,5.301511335,6.85768262,5.969689337,5.399664148
37043,10.49266547,9.98765653,9.230232558,9.188550984,9.789982111,10.10679785,10.19928444,9.18568873,8.100715564,6.53059034,7.53881932,7.488014311,6.399642218,6.083542039,5.83273703,4.598747764,6.026654741,5.566189624,5.095348837
37045,15.52873754,12.88787375,12.06536545,11.98671096,12.76112957,13.42940199,13.564701,13.16187708,11.50581395,9.139950166,9.767358804,9.605564784,8.727408638,7.618023256,8.122674419,7.283388704,7.958056478,6.800913621,6.470099668
37047,13.55974348,11.87989243,10.88531237,10.70533719,12.09458006,12.69540753,12.44708316,12.05316508,11.21679768,9.018328506,9.535788167,9.313280927,8.651717005,7.759660736,8.149648324,6.989863467,7.381423252,7.250434423,6.851261895
37067,14.36638498,13.14882629,12.70319249,12.40234742,13.24976526,13.72835681,12.86422535,13.45070423,11.50497653,9.412957746,10.1058216,9.336995305,8.914460094,8.08056338,8.532676056,7.678028169,7.144319249,6.702723005,6.292300469
37073,13.21625835,11.72082405,11.84732739,10.76224944,10.82115813,11.22884187,11.36447661,10.72550111,10.58463252,8.034187082,8.968262806,8.194097996,7.834187082,6.904008909,7.378396437,6.904342984,6.30233853,6.640534521,6.25155902
37081,14.01113716,13.51957796,12.91781946,12.41424385,13.28739742,13.55216882,13.16465416,13.15785463,11.58516999,9.55,10.19794842,9.462075029,9.032649472,8.11014068,8.711488863,7.805451348,7.383235639,7.196951934,6.697596717
37085,14.24797688,13.17366731,12.738921,12.35497752,12.9091201,13.13166346,13.51078998,12.73583815,11.93872832,9.408734746,10.25459216,9.942903019,9.083429672,8.272896596,9.139820167,8.126140013,7.933204881,8.075208735,7.541233141
37089,12.03826903,11.17445255,10.42054223,10.10344108,10.26850886,11.43899896,10.99416058,10.60364964,9.294890511,7.014494265,8.191032325,7.695203337,6.998957247,6.129614181,6.409697602,5.245985401,6.39270073,5.313242961,5.003336809
37099,8.979590229,9.176753349,8.258865248,8.302442868,9.004018913,9.279905437,9.251536643,8.340425532,7.713238771,5.556895193,6.635539795,5.954925138,5.334200158,4.862411348,5.382663515,3.984948779,5.188652482,5.524743893,5.111583924
37105,14.41887367,13.58493151,12.87001522,12.40852359,13.22009132,13.36894977,13.76940639,13.03881279,11.85905632,9.675342466,10.39269406,10.12115677,9.255251142,8.375038052,8.930289193,8.03500761,7.773820396,7.589954338,7.156621005
37111,13.92382609,12.11478261,11.44434783,11.28069565,11.81217391,12.58878261,12.25643478,12.4933913,10.11234783,8.14,9.102086957,8.512347826,8.12026087,6.965652174,7.174956522,5.902086957,7.259391304,5.512608696,4.930695652
37113,9.459834835,9.438888889,8.475225225,8.663813814,9.233408408,9.559234234,9.773273273,8.59009009,7.715165165,5.856156156,6.766966967,6.440690691,5.55990991,5.346771772,5.551276276,4.121021021,5.320045045,5.476501502,5.037987988
37117,13.13033898,11.7190678,11.43135593,10.67940678,11.29050847,11.35457627,11.6470339,10.77466102,10.56364407,8.227627119,8.784322034,8.582711864,7.879491525,7.154576271,7.829322034,6.826016949,6.616610169,6.83940678,6.457288136
37129,13.20587189,11.87740214,10.78078292,10.78238434,12.32829181,13.06992883,12.35462633,12.10765125,11.4475089,9.424199288,9.677046263,9.112811388,8.64341637,7.757651246,8.516014235,7.249288256,7.5886121,7.247508897,6.694483986
37135,13.10560928,12.77408124,12.23665377,11.90309478,12.47079304,12.30299807,12.64951644,12.22408124,11.14719536,8.787524178,9.577562863,9.006576402,8.552321083,7.737524178,8.512669246,7.408704062,6.948549323,6.944970986,6.219535783
37137,11.34653148,10.02646745,9.404268943,9.441835646,11.04236926,10.90352188,10.64290288,10.05314835,10.08612593,8.124226254,8.3886873,8.181323372,7.518890075,6.741088581,7.467449306,6.158484525,6.200106724,6.205869797,5.937566702
37143,12.44235474,10.74250765,11.18975535,10.29877676,11.1970948,11.32828746,11.34801223,10.79036697,11.07324159,8.14204893,8.898165138,8.268042813,7.795259939,6.762844037,7.710244648,6.827217125,6.434556575,6.772018349,6.178899083
37149,14.84039088,13.11791531,11.96482085,11.90407166,12.16905537,13.46237785,13.27410423,13.01074919,11.2776873,8.802931596,9.678013029,9.39267101,8.553583062,7.372638436,7.791693811,6.924267101,7.858957655,5.787947883,5.506840391
37173,9.260115191,9.5724982,8.431461483,8.287976962,9.22325414,9.471850252,9.616486681,8.49712023,7.452051836,5.617710583,6.617206623,6.507199424,5.576313895,5.113174946,5.331893449,4.156155508,5.166882649,5.447516199,4.906695464
37175,9.923469388,9.730306122,9.213469388,9.120612245,9.495816327,9.870102041,9.703571429,9.131428571,8.235612245,6.094489796,7.346122449,6.620714286,5.997142857,5.276428571,5.605918367,4.455102041,5.641428571,5.273367347,4.940306122
37179,14.59355828,12.5801227,12.62337423,12.24331288,12.74239264,13.68496933,13.6490184,13.36263804,11.56269939,9.71791411,10.65208589,9.942515337,9.034662577,8.177361963,8.99601227,8.363803681,7.851779141,7.41398773,7.152760736
37183,14.37651037,13.58106402,13.08999098,12.43570784,12.91568981,13.13624887,13.53349865,12.93453562,12.06537421,9.473940487,10.23268711,9.960009017,9.10509468,8.181514878,9.054598738,8.322046889,8.193146979,8.065825068,7.438007214
37191,14.05121781,13.33743911,12.80605428,11.72860125,12.2164231,12.72908838,12.88030619,11.86137787,11.44495477,9.264300626,9.750243563,9.708907446,8.965970772,8.121155184,8.956437022,7.512804454,7.788448156,7.839457203,7.465553236
37193,14.23379275,12.58070444,11.26533946,11.6287902,12.3101072,12.79229199,12.35569168,12.66794283,10.09673303,8.340224604,9.249361919,8.242674834,8.320316488,7.337723328,7.348034712,6.127922409,6.41194487,5.28805513,4.978356304
37195,14.12282723,13.34806283,12.99298429,11.92,12.19717277,12.5947644,12.78848168,11.87382199,11.29005236,9.103979058,9.819057592,9.733612565,8.665340314,8.020628272,8.933507853,7.638743455,7.924816754,7.721780105,7.440942408
37199,10.0729064,9.945566502,9.584359606,8.762192118,9.939655172,10.36810345,10.06674877,9.488423645,7.766502463,5.71317734,7.269581281,6.489901478,6.094950739,5.109975369,5.603448276,4.64729064,4.919334975,5.03682266,4.483004926
38013,6.235772131,4.671823513,4.735213627,4.641468863,4.412091595,4.836805362,4.328930466,4.828344038,4.833677744,4.123708461,6.269449874,4.629879922,4.580731639,4.632616588,4.145853114,5.293381737,3.550404915,5.344010053,6.117062273
38015,4.892862684,4.068231187,3.641039566,4.176338247,3.690535299,4.221004655,4.219763382,4.224670287,4.253801396,4.005702095,5.287005431,4.114856478,4.681109387,3.806419705,3.748390225,4.303568658,3.05166796,4.519588829,4.804169899
38017,5.996608295,5.328847926,4.830193548,5.476534562,6.014986175,6.183502304,5.444368664,6.143778802,5.422119816,5.944331797,6.279502304,4.656442396,6.29518894,4.933456221,4.140737327,4.43959447,3.525677419,5.092202765,6.027502304
38019,5.170906068,4.066188695,3.684871155,4.477660017,4.190045719,4.608083957,4.662281796,4.872298421,4.858229426,4.930486284,5.863300083,3.702701579,5.261949293,4.487614298,3.732169576,4.066084788,2.709663342,5.419513716,6.128532835
38023,4.527360308,4.751252408,4.540823699,4.727095376,4.258646435,4.361849711,4.181647399,4.699638728,4.350240848,3.546844894,5.583477842,4.541233141,4.1875,4.383477842,3.941570328,5.126902697,3.477023121,4.98265896,5.776782274
38029,4.970609626,4.179786096,3.586652406,4.311636364,3.830609626,4.18973262,4.516042781,4.459743316,4.421518717,3.971593583,4.917048128,3.993475936,4.846224599,4.06573262,3.736791444,4.289304813,2.97544385,4.478352941,4.497882353
38035,5.707921903,4.716427289,4.376683124,5.161265709,5.242414722,5.435210952,4.924753142,5.589452424,5.203725314,5.515394973,5.762051167,4.007158887,5.449887792,4.600785458,4.024438959,4.096611311,3.263195691,4.864250449,6.034335727
38037,4.336158416,3.830277228,3.237346535,3.829722772,2.989267327,3.199544554,3.947425743,3.885683168,3.573960396,3.297722772,3.97009901,3.370237624,4.164158416,3.47150495,3.351544554,3.921346535,2.218336634,3.912930693,3.695069307
38039,5.058257713,4.218239564,3.902313975,4.442604356,4.527767695,5.121823956,4.273774955,4.900725953,4.761252269,4.771052632,5.206034483,3.888294011,5.468693285,4.177404719,3.668058076,4.146143376,3.344192377,4.434482759,5.578720508
38045,5.100594059,4.658330976,4.103564356,4.668373409,4.879660537,5.543536068,4.911343706,5.103083451,4.853465347,4.682998586,5.421980198,4.362206506,5.7427157,4.315841584,3.903479491,4.286591231,3.34893918,4.740905233,5.084695898
38047,4.592792208,4.01775974,3.397272727,4.102824675,3.916558442,4.445292208,4.321623377,4.402337662,4.451948052,3.911720779,4.834058442,3.969545455,4.654675325,3.641688312,3.498474026,4.013376623,2.886331169,5.010584416,4.797727273
38051,4.601841312,4.093572146,3.455975896,4.204050887,3.882524272,4.461064613,4.563843321,4.482156009,4.530632742,3.92058922,4.878607298,3.963307667,4.718848343,3.695112153,3.598761299,3.979779043,2.917944426,4.938198862,4.870505524
38063,5.018133081,4.047619048,3.737748344,4.459539577,4.293535162,4.881267739,4.09902239,4.815641753,4.711731315,4.880006307,5.054210028,3.645947651,5.007253232,3.975622832,3.606433302,3.698360139,3.000693787,4.596152633,5.842005676
38071,5.53202566,4.315445349,3.990944979,4.651813472,4.397631384,5.048112509,4.408413521,4.918924254,4.91408833,5.036762892,5.602886751,3.972958302,5.284283247,4.604391809,3.897582038,4.326671601,3.135331853,5.267924994,6.186923267
38077,6.259894034,5.947846118,5.335544805,5.778415112,6.605712969,6.693434692,6.128933425,6.435798203,5.857774706,6.336581433,6.77866851,5.069223681,6.709099286,5.31964985,4.429140751,4.760608155,3.832642248,5.153190509,5.821354527
38083,5.044023136,4.062210797,3.618155527,4.215745501,3.743284062,4.279209512,4.217994859,4.131651671,4.160475578,4.105205656,5.47316838,4.184832905,4.85183162,4.00061054,3.809061697,4.248104113,3.221047558,4.603084833,5.132840617
38087,4.324202271,3.810708491,3.058031368,3.659329367,2.683315306,3.038345051,3.832747431,4.264737696,3.305327204,2.680692266,3.061898323,3.084505138,4.104245538,3.119145484,3.038669551,3.846944294,1.934451055,3.321011357,3.773742564
38089,4.143934185,3.655697446,3.224852652,3.849263261,2.811763261,3.264440079,3.851817289,4.053462672,3.41046169,2.960265226,3.619621807,3.398010806,4.200196464,3.273354617,3.294449902,3.95697446,2.050834971,3.628929273,3.978978389
38093,4.837736917,4.227708628,3.70049505,4.407609618,4.257892504,5.006110325,4.333663366,4.680721358,4.6172843,4.308104668,5.052885431,4.084611033,5.085954738,4.06950495,3.759660537,4.303635078,3.26476662,4.641131542,5.020735502
38101,5.487869362,4.30933126,4.223841369,4.42807154,4.308926905,4.583359253,4.315847589,4.549595645,4.424136858,4.110155521,5.904323484,4.635676516,5.057620529,4.711275272,4.252674961,4.653514774,3.423265941,4.850404355,5.994167963
38103,5.134282116,4.204483627,3.738438287,4.410554156,3.948664987,4.602418136,4.315843829,4.389193955,4.345415617,4.274836272,5.212594458,3.983274559,4.97488665,4.136624685,3.755768262,4.15115869,3.196347607,4.8797733,5.362267003
39001,12.43171666,12.7039566,12.0397575,12.12514359,10.99827696,13.93611997,11.14192725,11.98506701,9.795086152,8.240842374,10.31282706,9.269240587,8.759540523,8.306190172,8.000638162,7.088576899,7.219272495,6.480280791,7.068410976
39031,13.68102564,12.89378205,13.32019231,13.19423077,12.7325641,12.83282051,10.46685897,12.40230769,10.40673077,9.126923077,10.6000641,9.535897436,8.448717949,8.436858974,9.196282051,8.171153846,6.583012821,7.485641026,7.412051282
39041,13.4973747,13.00039777,13.49769292,13.65481305,12.00843278,13.48719173,10.99164678,12.63134447,10.96778043,10.34486874,10.96650756,10.18647574,8.798568019,8.767064439,9.732458234,8.360461416,7.10938743,7.953778839,8.171121718
39047,12.97370337,12.54285714,12.9411283,13.05168335,11.57270246,14.01264786,11.32256597,12.56405823,10.82529572,10.29708826,11.6688808,11.19899909,9.531119199,9.372156506,10.04094631,8.347042766,7.524294813,7.8211101,7.750318471
39049,15.25817081,14.64485541,14.57800941,14.567115,13.16772024,15.00490921,12.06704775,14.00396772,11.87451244,11.28567586,12.27000672,11.29939475,9.964290518,9.666980498,10.23463349,8.959314055,7.997108272,8.056355077,8.239609953
39079,12.76185022,12.30801762,12.26660793,12.02185022,11.23603524,13.34581498,10.49665198,11.47709251,9.841145374,8.093832599,10.13039648,9.254185022,8.016740088,7.84061674,7.627488987,7.324581498,6.766079295,6.258590308,6.588281938
39087,12.96955102,13.17836735,12.29518367,12.11608163,11.13844898,13.38914286,10.99844898,11.88979592,9.896244898,7.796244898,9.627020408,9.040653061,8.174530612,7.512163265,7.495102041,7.401469388,6.851836735,5.957632653,6.924653061
39097,13.11346457,12.59787402,12.96952756,13.25850394,11.33795276,13.81771654,11.3223622,12.66748031,11.07897638,10.65850394,11.65362205,11.27897638,9.521102362,9.467480315,10.01622047,8.595433071,7.333622047,7.872519685,8.321811024
39101,12.93275229,12.63284404,13.26834862,13.51027523,11.9059633,13.56082569,11.29926606,12.44100917,10.89605505,10.50247706,10.63,10.06816514,8.775688073,8.619908257,9.79412844,8.291376147,7.176697248,7.72587156,8.01293578
39115,13.2959755,12.54671916,12.50288714,12.35564304,12.74199475,12.93464567,10.52257218,11.85258093,10.34251969,8.427646544,10.51364829,9.266404199,8.009448819,8.299212598,8.052580927,7.775065617,6.258355206,6.186089239,6.456430446
39129,13.81007977,13.55322698,13.58237854,13.57715736,12.31537346,13.94583031,11.32878898,12.90768673,11.0457578,10.38520667,11.67846265,10.89419869,9.44684554,9.141914431,9.93582306,8.55177665,7.801160261,7.702320522,7.577810007
39131,12.36323283,12.31130653,12.30226131,12.03944724,11.12738693,13.55368509,10.70653266,11.66105528,9.774036851,8.358961474,10.41030151,9.25201005,8.277889447,8.330653266,7.983752094,7.076716918,7.029313233,6.540284757,7.036180905
39173,12.79812317,13.01278592,13.09354839,12.82615836,11.22363636,13.2059824,11.37049853,12.55167155,10.69935484,10.38410557,9.871847507,9.419882698,8.669853372,8.679648094,9.711260997,8.377067449,7.909677419,8.555483871,8.644692082
40003,7.413436693,7.235185185,6.48957795,7.555727821,7.18419466,7.879285099,6.822868217,7.466494401,7.042420327,7.61464255,6.598105082,7.266451335,7.401722653,7.227777778,7.541343669,6.445219638,5.653962102,6.0208441,6.091042205
40007,6.423831579,6.841094737,5.989242105,6.141936842,5.651768421,6.689010526,6.324378947,6.731094737,6.492105263,6.145894737,5.377326316,7.091789474,6.285010526,5.859557895,5.665326316,5.543115789,4.770821053,5.736042105,6.053052632
40009,6.086114705,6.264510565,5.341785252,6.290340664,5.627166882,7.000129366,5.752134541,6.374256145,6.332600259,5.879905132,5.311901682,6.892927986,5.908969383,6.00530401,5.722509702,5.513755929,4.647736093,5.150797758,5.222423458
40011,7.072573317,6.71685254,6.157042544,6.914291615,6.444898802,7.783064849,6.503056588,7.264518794,6.818174308,6.836224701,6.227220157,6.710326311,6.832796365,6.686369269,6.327963651,5.810821974,4.997356464,5.552622883,5.806030566
40025,5.875959933,5.367529215,6.314211185,5.126606845,4.269490818,4.899499165,4.828151085,5.65774207,5.781907346,4.815212855,4.442028381,5.931469115,5.118405676,4.926085142,4.362520868,4.085705342,4.168113523,5.1139399,5.449624374
40029,8.766817496,9.129260935,8.494419306,9.377903469,9.089969834,10.40573152,7.876319759,9.027375566,8.525565611,8.324208145,8.682730015,9.542383107,8.361915535,7.822926094,7.20331825,6.38785822,6.15505279,6.720512821,6.862066365
40039,6.305776737,6.370921155,5.697501952,6.359484778,6.025136612,7.289773614,6.047423888,6.766120219,6.549648712,6.29882904,5.679469165,6.583996877,6.340437158,6.088992974,5.806362217,5.445316159,4.654566745,5.035636222,5.371116315
40041,9.509322441,9.511677078,8.67698222,9.822969726,8.838635272,10.9056223,8.927967323,9.702835175,8.652859202,8.650168188,9.60490149,9.562229697,7.805093705,8.32931283,7.818020183,6.833877943,6.532628544,7.075876982,7.461701105
40043,5.951943055,6.090457868,5.373566756,6.242901116,5.65409773,6.924817237,5.691843017,6.53539823,6.362485571,6.120931127,5.462177761,6.346210081,6.056752597,5.81754521,5.775028857,5.292727972,4.366333205,4.98087726,5.148056945
40057,6.213989637,6.350777202,5.394966691,6.320207254,5.70488527,7.055366395,5.779940785,6.386824574,6.430495929,5.770762398,5.623019985,7.330569948,5.947742413,6.017024426,6.093856403,5.838786084,4.91369356,5.001554404,5.257364915
40063,8.705131894,8.60676259,8.101199041,9.159040767,8.876019185,10.32091127,7.869880096,9.04911271,8.394532374,8.416115108,8.641678657,9.334004796,8.420479616,7.914052758,7.354916067,6.437314149,6.245179856,6.841486811,7.007529976
40069,8.571250741,8.736514523,8.406816835,9.11902786,8.825903972,10.23082395,7.868820391,8.722643746,8.090397155,8.131416716,8.166034381,9.502904564,8.123236515,7.567042087,6.821339656,6.339893302,6.032424422,6.929460581,6.946591583
